"Genus","Species","Subspecies","Strain","Status","LPSN_ID","address"
"Chroococcidiopsis","indica",NA,"104","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","13338","https://lpsn.dsmz.de/species/chroococcidiopsis-indica"
"Chroococcidiopsis","karnatakensis",NA,"K 15","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","46413","https://lpsn.dsmz.de/species/chroococcidiopsis-karnatakensis"
"Chroococcidiopsis","kashaii",NA,"Typus in Herbario Horti Regii Botanici Kewensis conservatur","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","45172","https://lpsn.dsmz.de/species/chroococcidiopsis-kashaii"
"Chroococcidiopsis","lichenoides",NA,"165/2015; OLM 9227","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","6860","https://lpsn.dsmz.de/species/chroococcidiopsis-lichenoides"
"Chroococcidiopsis","muralis",NA,"BISH 755078; HA8275-LM2","Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","29283","https://lpsn.dsmz.de/species/chroococcidiopsis-muralis"
"Chroococcidiopsis","spinosa",NA,"K 61","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","45149","https://lpsn.dsmz.de/species/chroococcidiopsis-spinosa"
"Chroococcidiopsis","supralittoralis",NA,"Figure 1","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","40387","https://lpsn.dsmz.de/species/chroococcidiopsis-supralittoralis"
"Chroococcidiopsis","thermalis","nipponica",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","56172","https://lpsn.dsmz.de/variety/chroococcidiopsis-thermalis-nipponica"
"Chroococcidiopsis","umbratilis",NA,"Figure 2","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","40393","https://lpsn.dsmz.de/species/chroococcidiopsis-umbratilis"
"Chroococcidiopsis","versatilis",NA,"Figure 3","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","40401","https://lpsn.dsmz.de/species/chroococcidiopsis-versatilis"
"Gloeocapsa","acervata",NA,"1390","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","32046","https://lpsn.dsmz.de/species/gloeocapsa-acervata"
"Gloeocapsa","aeruginosa","lignicola",NA,"Form; new form; validly published under the ICN (Botanical Code); correct name","50418","https://lpsn.dsmz.de/form/gloeocapsa-aeruginosa-lignicola"
"Gloeocapsa","africana",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","46781","https://lpsn.dsmz.de/species/gloeocapsa-africana"
"Gloeocapsa","alpicola",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","17272","https://lpsn.dsmz.de/species/gloeocapsa-alpicola"
"Gloeocapsa","alpina","mediterranea",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","9303","https://lpsn.dsmz.de/variety/gloeocapsa-alpina-mediterranea"
"Gloeocapsa","alpina","polyedrica",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","27783","https://lpsn.dsmz.de/variety/gloeocapsa-alpina-polyedrica"
"Gloeocapsa","alpina","violacescens",NA,"Form; new form; validly published under the ICN (Botanical Code); correct name","50038","https://lpsn.dsmz.de/form/gloeocapsa-alpina-violacescens"
"Gloeocapsa","ambigua","fuscolutea",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","54247","https://lpsn.dsmz.de/variety/gloeocapsa-ambigua-fuscolutea"
"Gloeocapsa","ambigua","pellucida",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","56332","https://lpsn.dsmz.de/variety/gloeocapsa-ambigua-pellucida"
"Gloeocapsa","ambigua","rivularis",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","54282","https://lpsn.dsmz.de/variety/gloeocapsa-ambigua-rivularis"
"Gloeocapsa","ambigua","violacea",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","54246","https://lpsn.dsmz.de/variety/gloeocapsa-ambigua-violacea"
"Gloeocapsa","ampla",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","16278","https://lpsn.dsmz.de/species/gloeocapsa-ampla"
"Gloeocapsa","arenaria",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","54894","https://lpsn.dsmz.de/species/gloeocapsa-arenaria"
"Gloeocapsa","atrata",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","16279","https://lpsn.dsmz.de/species/gloeocapsa-atrata"
"Gloeocapsa","atrovirens",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","39930","https://lpsn.dsmz.de/species/gloeocapsa-atrovirens"
"Gloeocapsa","attingens",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","43380","https://lpsn.dsmz.de/species/gloeocapsa-attingens"
"Gloeocapsa","aurata","alpicola",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","56326","https://lpsn.dsmz.de/variety/gloeocapsa-aurata-alpicola"
"Gloeocapsa","bahamensis",NA,"6588","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","49914","https://lpsn.dsmz.de/species/gloeocapsa-bahamensis"
"Gloeocapsa","biformis","dermochroa",NA,"Form; new form; validly published under the ICN (Botanical Code); correct name","50042","https://lpsn.dsmz.de/form/gloeocapsa-biformis-dermochroa"
"Gloeocapsa","biformis","punctata",NA,"Form; new form; validly published under the ICN (Botanical Code); correct name","50039","https://lpsn.dsmz.de/form/gloeocapsa-biformis-punctata"
"Gloeocapsa","bituminosa",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","56982","https://lpsn.dsmz.de/species/gloeocapsa-bituminosa"
"Gloeocapsa","botryoides",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","16280","https://lpsn.dsmz.de/species/gloeocapsa-botryoides"
"Gloeocapsa","calcarea",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","50930","https://lpsn.dsmz.de/species/gloeocapsa-calcarea"
"Gloeocapsa","calcicola",NA,"866","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","46349","https://lpsn.dsmz.de/species/gloeocapsa-calcicola"
"Gloeocapsa","caldarii",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","56671","https://lpsn.dsmz.de/species/gloeocapsa-caldarii"
"Gloeocapsa","caldariorum",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","53996","https://lpsn.dsmz.de/species/gloeocapsa-caldariorum"
"Gloeocapsa","cartilaginea","minor","1377","Variety; new variety; validly published under the ICN (Botanical Code); correct name","50070","https://lpsn.dsmz.de/variety/gloeocapsa-cartilaginea-minor"
"Gloeocapsa","chrysophthalma",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","54162","https://lpsn.dsmz.de/species/gloeocapsa-chrysophthalma"
"Gloeocapsa","cohaerens",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","49547","https://lpsn.dsmz.de/species/gloeocapsa-cohaerens"
"Gloeocapsa","compacta","coeruleoatra",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","37356","https://lpsn.dsmz.de/variety/gloeocapsa-compacta-coeruleoatra"
"Gloeocapsa","confluens","paleacea",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","54090","https://lpsn.dsmz.de/variety/gloeocapsa-confluens-paleacea"
"Gloeocapsa","conglomerata",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","54360","https://lpsn.dsmz.de/species/gloeocapsa-conglomerata"
"Gloeocapsa","coracina","placentaris",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","54091","https://lpsn.dsmz.de/variety/gloeocapsa-coracina-placentaris"
"Gloeocapsa","cordae",NA,"illustrations in Sturm's unnumbered plate engraved from an illustration provided by Corda; lectotypified by the illustrations in Sturm's unnumbered plate engraved from an illustration provided by Corda (""Corda pinx.""); Tab. Phyc. 1, 25, pl. 36: fig. IZ; the illustrations in Sturm's unnumbered plate engraved from an illustration provided by Corda; the illustrations in Sturm's unnumbered plate engraved from an illustration provided by Corda (""Corda pinx."").","Species; nom. nov.; validly published under the ICN (Botanical Code); correct name","37404","https://lpsn.dsmz.de/species/gloeocapsa-cordae"
"Gloeocapsa","cryptococca",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","54368","https://lpsn.dsmz.de/species/gloeocapsa-cryptococca"
"Gloeocapsa","cyanea",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","27763","https://lpsn.dsmz.de/species/gloeocapsa-cyanea"
"Gloeocapsa","decorticans",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","55224","https://lpsn.dsmz.de/species/gloeocapsa-decorticans"
"Gloeocapsa","didyma",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","54361","https://lpsn.dsmz.de/species/gloeocapsa-didyma"
"Gloeocapsa","dirumpens",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","46301","https://lpsn.dsmz.de/species/gloeocapsa-dirumpens"
"Gloeocapsa","dubia",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","53961","https://lpsn.dsmz.de/species/gloeocapsa-dubia"
"Gloeocapsa","fenestralis",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","54439","https://lpsn.dsmz.de/species/gloeocapsa-fenestralis"
"Gloeocapsa","fulva",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","54092","https://lpsn.dsmz.de/species/gloeocapsa-fulva"
"Gloeocapsa","fuscolutea","achroa",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","54095","https://lpsn.dsmz.de/variety/gloeocapsa-fuscolutea-achroa"
"Gloeocapsa","fuscolutea","hemichroa",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","54103","https://lpsn.dsmz.de/variety/gloeocapsa-fuscolutea-hemichroa"
"Gloeocapsa","fuscolutea","holochroa",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","54102","https://lpsn.dsmz.de/variety/gloeocapsa-fuscolutea-holochroa"
"Gloeocapsa","gelatinosa","cryptococcoides",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","54151","https://lpsn.dsmz.de/variety/gloeocapsa-gelatinosa-cryptococcoides"
"Gloeocapsa","gelatinosa","major",NA,"Form; new form; validly published under the ICN (Botanical Code); correct name","55851","https://lpsn.dsmz.de/form/gloeocapsa-gelatinosa-major"
"Gloeocapsa","gelatinosa","olivacea",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","54104","https://lpsn.dsmz.de/variety/gloeocapsa-gelatinosa-olivacea"
"Gloeocapsa","geminata",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","54106","https://lpsn.dsmz.de/species/gloeocapsa-geminata"
"Gloeocapsa","gigas",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","41276","https://lpsn.dsmz.de/species/gloeocapsa-gigas"
"Gloeocapsa","granosa","major","Figure 84","Form; new form; validly published under the ICN (Botanical Code); correct name","55873","https://lpsn.dsmz.de/form/gloeocapsa-granosa-major"
"Gloeocapsa","haematodes",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","54953","https://lpsn.dsmz.de/species/gloeocapsa-haematodes"
"Gloeocapsa","helvetica",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","64103","https://lpsn.dsmz.de/species/gloeocapsa-helvetica"
"Gloeocapsa","holstii",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","49603","https://lpsn.dsmz.de/species/gloeocapsa-holstii"
"Gloeocapsa","ianthina",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","54284","https://lpsn.dsmz.de/species/gloeocapsa-ianthina"
"Gloeocapsa","insignis",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","53976","https://lpsn.dsmz.de/species/gloeocapsa-insignis"
"Gloeocapsa","juliana",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","54195","https://lpsn.dsmz.de/species/gloeocapsa-juliana"
"Gloeocapsa","kalchbrenneri",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","53952","https://lpsn.dsmz.de/species/gloeocapsa-kalchbrenneri"
"Gloeocapsa","kuetzingiana",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","54286","https://lpsn.dsmz.de/species/gloeocapsa-kuetzingiana"
"Gloeocapsa","lacustris",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","49875","https://lpsn.dsmz.de/species/gloeocapsa-lacustris"
"Gloeocapsa","livida","minor","1406 a","Variety; new variety; validly published under the ICN (Botanical Code); correct name","50071","https://lpsn.dsmz.de/variety/gloeocapsa-livida-minor"
"Gloeocapsa","luteofusca",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","51562","https://lpsn.dsmz.de/species/gloeocapsa-luteofusca"
"Gloeocapsa","magma","genuina",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","53848","https://lpsn.dsmz.de/variety/gloeocapsa-magma-genuina"
"Gloeocapsa","magma","opaca",NA,"Form; new form; validly published under the ICN (Botanical Code); correct name","56643","https://lpsn.dsmz.de/form/gloeocapsa-magma-opaca"
"Gloeocapsa","magma","pellucida",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","53963","https://lpsn.dsmz.de/variety/gloeocapsa-magma-pellucida"
"Gloeocapsa","membranina",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","43923","https://lpsn.dsmz.de/species/gloeocapsa-membranina"
"Gloeocapsa","microcosmus",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","54048","https://lpsn.dsmz.de/species/gloeocapsa-microcosmus"
"Gloeocapsa","microphthalma",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","54352","https://lpsn.dsmz.de/species/gloeocapsa-microphthalma"
